Date_sampled,pH,Tank_Replicate,pH_Replicate,Shell_length_mm,New_tin_ID,Shell_Tin_ID,Shell_Tin_Weight_g,Dry_Shell_Tin_Weight_g,Dry_Shell_weight_g,Somatic_Tissue_Tin_Weight_g,Tin_Dry_Somatic_Tissue_g,Dry_Somatic_Tissue_g,Ash_Tin_Somatic_Dry_Weight_g,Ash_Inorganic_ Somatic_Weight_g,Adductor_Tin_Weight_g,Tin_Dry_Adductor_Tissue_g,Dry_Adductor_Tissue_g,Ash_Tin_Aductor_Dry_Weight_g,Ash_Inorganic_ Adductor_Weight_g,Tissue_Tin_ID,Tissue_Tin_Weight_g,Dry_Tissue_Tin_Weight_g,Dry_Tissue_weight_g,Gonad_Tin_ID,Gonad_stage,Gonad_Tin_Weight_g,Dry_Gonad_Tin_Weight_g,Dry_Gonad_weight_g,Gonad_Index_Gonad:Soma,Whole_animal_dry_weight_g,Shell_ash_weight_g_with_tin,Tissue_ash_weight_with_g_tin,Gonad_ash_weight_g_with_tin,Total_ash_weight_g_with_tin,Total_ash_weight_g,TotalAFDW_g,notes
3/28/2022,7.5,D,7.5_D,36.1,334,334,1.1672,4.214,3.0468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,0.4101,0.7953,0.3852,334,.3/4,0.4125,0.6576,0.2451,0.636292835,3.6771,4.1675,0.5227,0.4676,NA,3.168,0.5091,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,D,7.5_D,31.8,336,336,1.1918,2.9805,1.7887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,0.4106,0.622,0.2114,336,.2/3,0.4168,0.5122,0.0954,0.4512772,2.0955,2.9532,0.5028,0.4513,NA,1.8881,0.2074,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,D,7.5_D,MEASURE THIS,338,338,1.187,3.9102,2.7232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,0.411,0.7285,0.3175,338,NA,0.4128,0.6211,0.2083,0.656062992,3.249,3.8713,0.5207,0.4642,NA,2.8454,0.4036,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,E,7.5_E,34.85,312,312,1.172,3.8531,2.6811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,0.4084,0.7517,0.3433,312,.2/3,0.4149,0.5816,0.1667,0.485581124,3.1911,3.8172,0.506,0.4486,NA,2.7765,0.4146,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,E,7.5_E,31.45,313,313,1.1827,4.3379,3.1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,0.4176,0.77,0.3524,313,3,0.4115,0.5537,0.1422,0.403518729,3.6498,4.2891,0.5173,0.4417,NA,3.2363,0.4135,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,E,7.5_E,28.4,314,314,1.1756,2.8121,1.6365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,0.4082,0.6234,0.2152,314,.2/3,0.4172,0.4508,0.0336,0.156133829,1.8853,2.7986,0.4676,0.4272,NA,1.6924,0.1929,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,E,7.5_E,33.2,315,315,1.1868,3.6913,2.5045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,0.4199,0.7282,0.3083,315,4,0.4188,0.6892,0.2704,0.877067791,3.0832,3.6547,0.5125,0.4708,NA,2.6125,0.4707,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,F,7.5_F,31.55,325,325,1.1909,3.3478,2.1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,0.4178,0.7341,0.3163,325,3,0.4147,0.6281,0.2134,0.674675941,2.6866,3.3175,0.5155,0.4669,NA,2.2765,0.4101,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,F,7.5_F,33,326,326,1.1806,3.6413,2.4607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,0.4152,0.7274,0.3122,326,4,0.4158,0.6185,0.2027,0.649263293,2.9756,3.6105,0.513,0.4614,NA,2.5733,0.4023,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,F,7.5_F,27.35,328,328,1.1843,2.6351,1.4508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,0.4118,0.5905,0.1787,328,2,0.4073,0.4897,0.0824,0.461108002,1.7119,2.613,0.464,0.4251,NA,1.4987,0.2132,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,F,7.5_F,32.9,330,330,1.1808,3.6015,2.4207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,0.4134,0.7306,0.3172,330,.2/3,0.4116,0.5713,0.1597,0.503467844,2.8976,3.56,0.533,0.4572,NA,2.5444,0.3532,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,G,7.5_G,38,308,308,1.1758,5.86,4.6842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,0.4129,1.0282,0.6153,308,4,0.4158,0.8424,0.4266,0.693320332,5.7261,5.7812,0.5717,0.5034,NA,4.8518,0.8743,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,G,7.5_G,37.3,309,309,1.1776,5.1902,4.0126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,0.4104,0.8816,0.4712,309,4,0.4114,0.7121,0.3007,0.638157895,4.7845,5.1305,0.5336,0.4731,NA,4.1378,0.6467,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,G,7.5_G,31.5,310,310,1.1781,3.9256,2.7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,0.4131,0.7708,0.3577,310,3,0.4219,0.6121,0.1902,0.5317305,3.2954,3.8845,0.4981,0.4623,NA,2.8318,0.4636,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,7.5,G,7.5_G,29.1,311,311,1.1809,2.9445,1.7636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,0.4097,0.6251,0.2154,311,.2/3,0.41,0.5068,0.0968,0.449396472,2.0758,2.9177,0.465,0.4298,NA,1.8119,0.2639,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,A,8_A,30.55,332,332,1.1778,3.1519,1.9741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,0.4167,0.6821,0.2654,332,2,0.416,0.5005,0.0845,0.31838734,2.324,3.1242,0.5102,0.4373,NA,2.0612,0.2628,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,A,8_A,30.05,335,335,1.1806,2.7678,1.5872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,0.4113,0.6147,0.2034,335,2,0.4171,0.468,0.0509,0.250245821,1.8415,2.737,0.4725,0.4292,NA,1.6297,0.2118,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,A,8_A,28.2,337,337,1.1902,2.8101,1.6199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,0.4165,0.6039,0.1874,337,2,0.4121,0.4597,0.0476,0.254002134,1.8549,2.7838,0.4967,0.4287,NA,1.6904,0.1645,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,A,8_A,29.2,339,339,1.1844,3.0661,1.8817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,0.4148,0.632,0.2172,339,2,0.4126,0.4658,0.0532,0.244935543,2.1521,3.0349,0.4918,0.4272,NA,1.9421,0.21,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,B,8_B,27.9,340,340,1.1891,2.7399,1.5508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,0.4153,0.6364,0.2211,340,.2/3,0.4112,0.4977,0.0865,0.39122569,1.8584,2.7163,0.4843,0.4332,NA,1.6182,0.2402,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,B,8_B,31.4,341,341,1.1923,3.8428,2.6505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,0.4117,0.713,0.3013,341,3,0.4121,0.5559,0.1438,0.477265184,3.0956,3.8052,0.5014,0.4458,NA,2.7363,0.3593,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,B,8_B,28.8,344,344,1.1835,2.5969,1.4134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344,0.4184,0.6301,0.2117,344,4,0.4084,0.5706,0.1622,0.766178555,1.7873,2.5753,0.4995,0.4577,NA,1.5222,0.2651,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,B,8_B,23.7,346,346,1.1807,2.2693,1.0886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,0.4109,0.5457,0.1348,346,1,0.4098,0.4233,0.0135,0.100148368,1.2369,2.2524,0.4613,0.4143,NA,1.1266,0.1103,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,C,8_C,33.2,320,320,1.1744,3.8816,2.7072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,0.4136,0.7658,0.3522,320,2,0.4099,0.4573,0.0474,0.134582624,3.1068,3.8405,0.5148,0.4209,NA,2.7783,0.3285,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,C,8_C,31.75,321,321,1.1664,3.4426,2.2762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,0.4114,0.6743,0.2629,321,2,0.4185,0.5087,0.0902,0.343096234,2.6293,3.4081,0.4848,0.4383,NA,2.3349,0.2944,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,C,8_C,31.65,322,322,1.1823,3.382,2.1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,0.4092,0.7326,0.3234,322,3,0.4158,0.59,0.1742,0.538651824,2.6973,3.3406,0.4976,0.4526,NA,2.2835,0.4138,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,C,8_C,30.05,323,323,1.1723,3.7558,2.5835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,0.4194,0.7572,0.3378,323,3,0.4092,0.67,0.2608,0.77205447,3.1821,3.7231,0.516,0.4646,NA,2.7028,0.4793,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,D,8_D,26.3,324,324,1.1875,2.3951,1.2076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,0.4221,0.586,0.1639,324,.2/3,0.412,0.4536,0.0416,0.253813301,1.4131,2.3771,0.4701,0.4287,NA,1.2543,0.1588,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,D,8_D,26.5,327,327,1.1844,2.7224,1.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,0.4104,0.6095,0.1991,327,.2/3,0.4106,0.4949,0.0843,0.423405324,1.8214,2.7024,0.4723,0.4297,NA,1.599,0.2224,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,D,8_D,29.8,329,329,1.1815,3.4429,2.2614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,0.4176,0.7187,0.3011,329,1,0.411,0.4337,0.0227,0.075390236,2.5852,3.4102,0.4991,0.4156,NA,2.3148,0.2704,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,D,8_D,31.1,331,331,1.1806,2.6483,1.4677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,0.4142,0.5992,0.185,331,2,0.4095,0.4506,0.0411,0.222162162,1.6938,2.6266,0.4743,0.4206,NA,1.5172,0.1766,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,E,8_E,36.85,295,295,1.1786,4.3585,3.1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,0.4118,0.411,NA,295,.2/3,0.4212,0.539,0.1178,NA,NA,4.3082,0.5398,0.4497,NA,3.2861,0.0108,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,E,8_E,33.45,296,296,1.1728,3.8642,2.6914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,0.4138,0.7911,0.3773,296,3,0.4165,0.5232,0.1067,0.282798834,3.1754,3.8246,0.525,0.4392,NA,2.7857,0.3897,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,E,8_E,31.85,297,297,1.1804,3.5016,2.3212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,0.4089,0.7164,0.3075,297,3,0.4108,0.5541,0.1433,0.46601626,2.772,3.4659,0.4942,0.4401,NA,2.4001,0.3719,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,E,8_E,34.8,298,298,1.1811,4.0445,2.8634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,0.4105,0.8055,0.395,298,3,0.4182,0.5943,0.1761,0.445822785,3.4345,3.9999,0.5067,0.4534,NA,2.9502,0.4843,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,F,8_F,29.8,291,291,1.188,2.908,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,0.413,0.6185,0.2055,291,2,0.4098,0.4694,0.0596,0.290024331,1.9851,2.878,0.4687,0.4217,NA,1.7576,0.2275,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,F,8_F,31.8,292,292,1.1962,3.2048,2.0086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,0.4116,0.6797,0.2681,292,3,0.4132,0.5362,0.123,0.458784036,2.3997,3.1708,0.4842,0.4396,NA,2.0736,0.3261,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,F,8_F,25.05,293,293,1.185,2.4293,1.2443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293,0.4164,0.5784,0.162,293,1,0.4153,0.4186,0.0033,0.02037037,1.4096,2.4074,0.4581,0.4163,NA,1.2651,0.1445,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,F,8_F,28.3,294,294,1.1676,2.8984,1.7308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,0.4114,0.6596,0.2482,294,.3/4,0.4135,0.4989,0.0854,0.344077357,2.0644,2.869,0.4801,0.4335,NA,1.7901,0.2743,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,G,8_G,22,287,287,1.1839,1.9607,0.7768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,0.4074,0.516,0.1086,287,2,0.4085,0.4273,0.0188,0.173112339,0.9042,1.9482,0.4389,0.4128,NA,0.8001,0.1041,
3/28/2022,8,G,8_G,29.3,288,288,1.1796,3.4346,2.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,0.4082,0.6687,0.2605,288,3,0.4116,0.556,0.1444,0.554318618,2.6599,3.4041,0.4826,0.4443,NA,2.3316,0.3283,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,G,8_G,24.4,289,289,1.1741,2.1508,0.9767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,0.409,0.5598,0.1508,289,1,0.4059,0.4076,0.0017,0.01127321,1.1292,2.1352,0.4557,0.4061,NA,1.008,0.1212,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,G,8_G,31.3,290,290,1.2007,3.7142,2.5135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,0.4093,0.6898,0.2805,290,3,0.4138,0.5177,0.1039,0.370409982,2.8979,3.6728,0.4872,0.4366,NA,2.5728,0.3251,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,28.65,299,299,1.1825,3.0738,1.8913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,0.4097,0.6672,0.2575,299,3,0.4104,0.5659,0.1555,0.603883495,2.3043,3.0456,0.4771,0.444,NA,1.9641,0.3402,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,28.7,301,301,1.1881,2.9631,1.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,0.4086,0.6475,0.2389,301,.2/3,0.4116,0.5699,0.1583,0.662620343,2.1722,2.9391,0.4749,0.4446,NA,1.8503,0.3219,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,27.8,302,302,1.1713,2.7931,1.6218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,0.4189,0.6508,0.2319,302,2,0.4091,0.4591,0.05,0.215610177,1.9037,2.7659,0.4797,0.4197,NA,1.666,0.2377,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,8,H,8_H,27,303,303,1.1767,2.8239,1.6472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,0.4077,0.6245,0.2168,303,2,0.4094,0.4861,0.0767,0.353782288,1.9407,2.7987,0.4655,0.4267,NA,1.6971,0.2436,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
3/28/2022,NA,NA,NA,NA,300,300,1.1843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,0.4227,NA,NA,300,NA,0.4091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,used for dry weights and condition only - 4 per replicate depurated for 24 hrs but not used for RR and biodep
4/26/2022,7.5,E,7.5_E,38.2,400,400,1.1787,5.547,4.3683,0.417,0.6756,0.2586,0.4776,0.0606,0.4029,0.581,0.1781,0.4234,0.0205,NA,NA,NA,0.4367,NA,NA,0.3972,0.7675,0.3703,0.847950538,5.1753,5.4605,NA,0.4632,NA,4.4289,0.7464,
4/26/2022,7.5,E,7.5_E,35.35,401,401,1.171,3.9787,2.8077,0.414,0.6273,0.2133,0.4661,0.0521,0.3974,0.5083,0.1109,0.4099,0.0125,NA,NA,NA,0.3242,NA,NA,0.3998,0.8435,0.4437,1.36859963,3.5756,3.9295,NA,0.4715,NA,2.8948,0.6808,
4/26/2022,7.5,E,7.5_E,41.25,402,402,1.1911,5.6896,4.4985,0.4141,0.7494,0.3353,0.4906,0.0765,0.4003,0.6262,0.2259,0.4295,0.0292,NA,NA,NA,0.5612,NA,NA,0.3984,0.7361,0.3377,0.601746258,5.3974,5.5865,NA,0.4643,NA,4.567,0.8304,
4/26/2022,7.5,E,7.5_E,38,403,403,1.1861,5.2923,4.1062,0.4141,0.6695,0.2554,0.4855,0.0714,0.4039,0.5252,0.1213,0.4188,0.0149,NA,NA,NA,0.3767,NA,NA,0.3973,0.6053,0.208,0.552163525,4.6909,5.2238,NA,0.4245,NA,4.1512,0.5397,
4/26/2022,7.5,E,7.5_E,38.38,404,404,1.195,5.1705,3.9755,0.4094,0.719,0.3096,0.4861,0.0767,0.3975,0.571,0.1735,0.4196,0.0221,NA,NA,NA,0.4831,NA,NA,0.3961,0.635,0.2389,0.494514593,4.6975,5.0912,NA,0.4342,NA,4.0331,0.6644,
4/26/2022,7.5,F,7.5_F,34.45,405,405,1.1885,4.2179,3.0294,0.4131,0.6322,0.2191,0.4672,0.0541,0.4004,0.5406,0.1402,0.4186,0.0182,NA,NA,NA,0.3593,NA,NA,0.3956,0.6143,0.2187,0.608683551,3.6074,4.1561,NA,0.4325,NA,3.0768,0.5306,
4/26/2022,7.5,F,7.5_F,35.1,406,406,1.1876,4.648,3.4604,0.4139,0.6593,0.2454,0.4696,0.0557,0.4016,0.536,0.1344,0.4194,0.0178,NA,NA,NA,0.3798,NA,NA,0.3969,0.6831,0.2862,0.753554502,4.1264,4.5932,NA,0.4481,NA,3.5303,0.5961,
4/26/2022,7.5,F,7.5_F,33.1,407,407,1.1775,3.7278,2.5503,0.4115,0.6341,0.2226,0.4594,0.0479,0.4007,0.5684,0.1677,0.4188,0.0181,NA,NA,NA,0.3903,NA,NA,0.3924,0.5033,0.1109,0.284140405,3.0515,3.6683,NA,0.4085,NA,2.5729,0.4786,
4/26/2022,7.5,F,7.5_F,34.725,408,408,1.1637,4.0945,2.9308,0.415,0.632,0.217,0.4688,0.0538,0.3974,0.5331,0.1357,0.4136,0.0162,NA,NA,NA,0.3527,NA,NA,0.3946,0.7779,0.3833,1.086759286,3.6668,4.0458,NA,0.4565,NA,3.014,0.6528,
4/26/2022,7.5,F,7.5_F,27.225,409,409,1.1912,2.6586,1.4674,0.419,0.5408,0.1218,0.4457,0.0267,0.3984,0.4715,0.0731,0.4066,0.0082,NA,NA,NA,0.1949,NA,NA,0.3994,0.5166,0.1172,0.601334017,1.7795,2.6315,NA,0.4168,NA,1.4926,0.2869,
4/26/2022,7.5,G,7.5_G,30.7,410,410,1.1971,3.0062,1.8091,0.4098,0.5371,0.1273,0.4391,0.0293,0.3957,0.4708,0.0751,0.4052,0.0095,NA,NA,NA,0.2024,NA,NA,0.3949,0.4304,0.0355,0.175395257,2.047,2.976,NA,0.4019,NA,1.8247,0.2223,
4/26/2022,7.5,G,7.5_G,34.275,411,411,1.1778,3.624,2.4462,0.4108,0.6256,0.2148,0.4573,0.0465,0.4013,0.4981,0.0968,0.4136,0.0123,NA,NA,NA,0.3116,NA,NA,0.3942,0.6612,0.267,0.856867779,3.0248,3.581,NA,0.4325,NA,2.5003,0.5245,
4/26/2022,7.5,G,7.5_G,33.425,412,412,1.1825,3.449,2.2665,0.4095,0.5789,0.1694,0.4481,0.0386,0.4009,0.5134,0.1125,0.4191,0.0182,NA,NA,NA,0.2819,NA,NA,0.3966,0.4803,0.0837,NA,2.6321,3.4012,NA,0.4101,NA,2.289,0.3431,
4/26/2022,7.5,G,7.5_G,33.925,413,413,1.1895,4.2979,3.1084,0.4136,0.6166,0.203,0.4575,0.0439,0.3998,0.5469,0.1471,0.4189,0.0191,NA,NA,NA,0.3501,NA,NA,0.3961,0.5875,0.1914,NA,3.6499,4.2398,NA,0.4289,NA,3.1461,0.5038,
4/26/2022,7.5,G,7.5_G,32.775,414,414,1.197,3.5531,2.3561,0.4164,0.5799,0.1635,0.4521,0.0357,0.3999,0.4763,0.0764,0.4096,0.0097,NA,NA,NA,0.2399,NA,NA,0.4004,0.5551,0.1547,NA,2.7507,3.5036,NA,0.425,NA,2.3766,0.3741,
4/26/2022,7.5,H,7.5_H,31.6,415,415,1.1798,3.4323,2.2525,0.4153,0.5925,0.1772,0.4531,0.0378,0.3896,0.4985,0.1089,0.4033,0.0137,NA,NA,NA,0.2861,NA,NA,0.3962,0.624,0.2278,NA,2.7664,3.3906,NA,0.4322,NA,2.2983,0.4681,
4/26/2022,7.5,H,7.5_H,35.725,416,416,1.1963,4.3951,3.1988,0.414,0.6278,0.2138,0.4639,0.0499,0.3997,0.5197,0.12,0.4154,0.0157,NA,NA,NA,0.3338,NA,NA,0.3924,0.7102,0.3178,NA,3.8504,4.3277,NA,0.4424,NA,3.247,0.6034,
4/26/2022,7.5,H,7.5_H,34.95,417,417,1.1863,4.2647,3.0784,0.4121,0.6086,0.1965,0.4571,0.045,0.4056,0.5186,0.113,0.4207,0.0151,NA,NA,NA,0.3095,NA,NA,0.3976,0.6916,0.294,NA,3.6819,4.2053,NA,0.4428,NA,3.1243,0.5576,
4/26/2022,7.5,H,7.5_H,34.1,418,418,1.1842,3.6742,2.49,0.4186,0.605,0.1864,0.4606,0.042,0.4043,0.5108,0.1065,0.4165,0.0122,NA,NA,NA,0.2929,NA,NA,0.3965,0.7637,0.3672,NA,3.1501,3.6241,NA,0.4513,NA,2.5489,0.6012,
4/26/2022,7.5,H,7.5_H,32.5,419,419,1.1861,3.8783,2.6922,0.4116,0.5569,0.1453,0.4434,0.0318,0.3965,0.5105,0.114,0.4102,0.0137,NA,NA,NA,0.2593,NA,NA,0.3949,0.6541,0.2592,NA,3.2107,3.8298,NA,0.4369,NA,2.7312,0.4795,
4/26/2022,8,E,8_E,30.45,385,385,1.1774,3.5933,2.4159,0.4131,0.5489,0.1358,0.4431,0.03,0.3977,0.4905,0.0928,0.4097,0.012,NA,NA,NA,0.2286,NA,NA,0.413,0.5627,0.1497,NA,2.7942,3.5534,NA,0.438,NA,2.443,0.3512,
4/26/2022,8,E,8_E,39.9,386,386,1.1738,6.5872,5.4134,0.4116,0.7211,0.3095,0.4799,0.0683,0.4005,0.6445,0.244,0.4274,0.0269,NA,NA,NA,0.5535,NA,NA,0.4143,0.7747,0.3604,NA,6.3273,6.4731,NA,0.4783,NA,5.4585,0.8688,
4/26/2022,8,E,8_E,37.25,387,387,1.1822,5.31,4.1278,0.4109,0.6507,0.2398,0.4679,0.057,0.3937,0.5642,0.1705,0.4157,0.022,NA,NA,NA,0.4103,NA,NA,0.4146,0.5457,0.1311,NA,4.6692,5.2334,NA,0.4336,NA,4.1492,0.52,
4/26/2022,8,E,8_E,40.6,388,388,1.1746,5.7291,4.5545,0.4093,0.7012,0.2919,0.4786,0.0693,0.4017,0.595,0.1933,0.4287,0.027,NA,NA,NA,0.4852,NA,NA,0.4089,0.6072,0.1983,NA,5.238,5.6404,NA,0.4427,NA,4.5959,0.6421,
4/26/2022,8,E,8_E,38.65,389,389,1.1811,5.5664,4.3853,0.4126,0.6462,0.2336,0.4669,0.0543,0.3971,0.5486,0.1515,0.4192,0.0221,NA,NA,NA,0.3851,NA,NA,0.4072,0.6645,0.2573,NA,5.0277,5.4796,NA,0.4502,NA,4.4179,0.6098,
4/26/2022,8,F,8_F,41.7,390,390,1.1664,5.8952,4.7288,0.4121,0.7641,0.352,0.5016,0.0895,0.4028,0.608,0.2052,0.4317,0.0289,NA,NA,NA,0.5572,NA,NA,0.4145,0.9282,0.5137,NA,5.7997,5.815,NA,0.5128,NA,4.8653,0.9344,
4/26/2022,8,F,8_F,40.25,391,391,1.1716,6.1452,4.9736,0.4121,0.6999,0.2878,0.4847,0.0726,0.3907,0.6268,0.2361,0.4248,0.0341,NA,NA,NA,0.5239,NA,NA,0.3992,0.6053,0.2061,NA,5.7036,6.0567,NA,0.4337,NA,5.0263,0.6773,
4/26/2022,8,F,8_F,32.6,392,392,1.1802,3.7703,2.5901,0.4109,0.6089,0.198,0.4589,0.048,0.396,0.5511,0.1551,0.4197,0.0237,NA,NA,NA,0.3531,NA,NA,0.3987,0.4533,0.0546,NA,2.9978,3.7161,NA,0.4092,NA,2.6181,0.3797,
4/26/2022,8,F,8_F,38.8,393,393,1.1763,5.1314,3.9551,0.4178,0.7068,0.289,0.4878,0.07,0.3959,0.6327,0.2368,0.4268,0.0309,NA,NA,NA,0.5258,NA,NA,0.3942,0.7117,0.3175,NA,4.7984,5.0554,NA,0.4507,NA,4.0365,0.7619,
