"","Date","Type","Treatment","Replicate","Temperature_bucket_C","Salinity","DO_mg_l","Temperature_spec_C","TA_mmol_kgSW","TCO2_mmol_kgSW","pH","pH_out","fCO2_out_matm","pCO2_out_matm","HCO3_out_mmol_kgSW","CO3_out_mmol_kgSW","CO2_out_mmol_kgSW","B_alk_out_mmol_kgSW","OH_out_mmol_kgSW","P_Alk_out_mmol_kgSW","Si_Alk_out_mmol_kgSW","Revelle_out","Wca_out","War_out_DIC_pH","xCO2_out._dry_at._1_atm_.ppm_.DIC_pH","pCO2_treatment"
"127","9/14/2021","Juveniles","7.5","B",22.3,26.42,"9.2",20.24,1878.24,1824.38,7.6882,7.66,944.8,947.9,1730.6,63.6,30.1,28.7,1.9,0,0,16.598,1.62,1.04,973.4,"Moderate"
"128","9/14/2021","Juveniles","7.5","C",22.3,26.73,"9.38",19.92,1886.81,1822.17,7.7033,7.67,918.5,921.5,1727.3,65.6,29.2,29.9,1.9,0,0,16.375,1.67,1.07,946.3,"Moderate"
"129","9/14/2021","Juveniles","7.5","D",22.3,26.53,"9.26",19.92,1874.01,1824.99,7.6914,7.658,947.2,950.3,1731.2,63.7,30.2,28.8,1.9,0,0,16.582,1.62,1.04,975.9,"Moderate"
"130","9/14/2021","Juveniles","8","A",22.2,26.77,"9.32",19.93,1889.82,1776.6,7.8577,7.825,620.5,622.6,1666.7,90.1,19.8,41,2.7,0,0,14.162,2.29,1.46,639.2,"Low"
"131","9/14/2021","Juveniles","8","B",22.2,26.75,"9.38",19.96,1884.98,1790.03,7.8175,7.785,687,689.3,1685,83.1,21.9,37.8,2.5,0,0,14.769,2.12,1.35,707.7,"Low"
"132","9/14/2021","Juveniles","8","C",22.2,26.72,"9.36",19.74,1885.86,1778.69,7.8494,7.814,638,640.1,1670.4,87.9,20.4,40,2.6,0,0,14.341,2.24,1.43,657.2,"Low"
"133","9/14/2021","Juveniles","8","D",22.2,26.74,"9.22",20.12,1886.32,1777.09,7.844,7.814,637.1,639.2,1668.8,87.9,20.3,40.1,2.7,0,0,14.33,2.24,1.43,656.3,"Low"
"134","9/21/2021","Juveniles","7","A",21.9,26.59,"9.32",20.25,1859.58,1842.62,7.4904,7.469,1478.2,1483.1,1753.9,41.2,47.6,19.1,1.2,0,0,17.94,1.05,0.67,1522,"Severe"
"135","9/21/2021","Juveniles","7.5","A",22,26.61,"9.58",20.21,1851.32,1787.27,7.7103,7.685,868.9,871.8,1693.7,65.7,27.9,30.4,1.9,0,0,16.229,1.67,1.07,894.8,"Moderate"
"136","9/21/2021","Juveniles","7.5","B",22,26.61,"9.36",20.07,1856.89,1786.87,7.7193,7.692,854.6,857.4,1692.8,66.7,27.4,30.9,2,0,0,16.14,1.7,1.08,880.1,"Moderate"
"137","9/21/2021","Juveniles","7.5","C",22,26.62,"9.65",19.98,1856.84,1791.08,7.7207,7.692,856.3,859.1,1696.7,66.9,27.5,30.9,2,0,0,16.144,1.7,1.09,881.8,"Moderate"
"138","9/21/2021","Juveniles","7.5","D",22,26.65,"9.45",20,1852.64,1787.77,7.7203,7.692,854.7,857.6,1693.6,66.8,27.4,30.9,2,0,0,16.129,1.7,1.08,880.2,"Moderate"
"139","9/21/2021","Juveniles","8","A",22,26.59,"9.43",19.94,1849.43,1746.5,7.8606,7.831,601.7,603.7,1638.5,88.7,19.3,40.9,2.7,0,0,14.121,2.26,1.44,619.6,"Low"
"140","9/21/2021","Juveniles","8","B",22,26.45,"9.42",19.85,1846.98,1750.51,7.8453,7.814,628.1,630.2,1644.9,85.4,20.2,39.3,2.6,0,0,14.413,2.18,1.39,646.8,"Low"
"141","9/21/2021","Juveniles","8","C",22.1,26.52,"9.44",19.95,1849.92,1748.96,7.8472,7.816,624.6,626.7,1642.8,86.2,20,39.7,2.6,0,0,14.334,2.2,1.4,643.3,"Low"
"142","9/21/2021","Juveniles","8","D",22,26.03,"9.52",20.16,1843.04,1745.37,7.8529,7.826,610.7,612.7,1639.2,86.5,19.7,39.4,2.6,0,0,14.354,2.21,1.41,628.9,"Low"
"143","9/24/2021","Juveniles","7.5","A",22.7,26.24,"9.31",20.25,1816.68,1727.98,7.8044,7.769,693.5,695.8,1628.3,77.8,21.9,36.1,2.5,0,0,14.897,1.99,1.27,715,"Moderate"
"144","9/24/2021","Juveniles","8","A",22.7,26.34,"9.16",20.05,1815.16,1725.16,7.8343,7.796,649,651.2,1622,82.7,20.5,38.3,2.6,0,0,14.474,2.11,1.35,669.1,"Low"
"145","9/28/2021","Juveniles","7.5","A",21.4,26.41,"9.24",19.87,1819.52,1764.5,7.7398,7.718,792.8,795.4,1670.7,67.9,25.9,31.8,2,0,0,15.97,1.73,1.1,815.6,"Moderate"
"146","9/28/2021","Juveniles","7.5","B",21.3,26.4,"9.16",19.88,1819.1,1769.79,7.7424,7.722,787.1,789.8,1675.5,68.5,25.8,31.9,2,0,0,15.956,1.74,1.11,809.7,"Moderate"
"147","9/28/2021","Juveniles","7.5","C",21.3,26.48,"9.15",19.85,1817.57,1770.6,7.7486,7.728,776.3,778.9,1675.6,69.6,25.4,32.5,2,0,0,15.854,1.77,1.13,798.6,"Moderate"
"148","9/28/2021","Juveniles","7.5","D",21.4,26.42,"9.26",19.82,1818.79,1768.77,7.7433,7.721,789.5,792.1,1674.4,68.5,25.8,32,2,0,0,15.939,1.75,1.11,812.2,"Moderate"
"149","9/28/2021","Juveniles","8","A",21.3,26.46,"9.19",20.06,1818.02,1730.22,7.8556,7.838,585,587,1624.3,86.7,19.2,40.6,2.6,0,0,14.207,2.21,1.4,601.8,"Low"
"150","9/28/2021","Juveniles","8","B",21.3,26.48,"9.4",19.97,1812.11,1731.12,7.876,7.857,559.2,561.1,1622.3,90.5,18.3,42.2,2.7,0,0,13.923,2.3,1.47,575.2,"Low"
"151","9/28/2021","Juveniles","8","C",21.3,26.47,"9.29",20.01,1818.83,1728.82,7.879,7.86,553.7,555.6,1619.6,91.1,18.1,42.5,2.7,0,0,13.869,2.32,1.48,569.6,"Low"
"152","9/28/2021","Juveniles","8","D",21.3,26.47,"9.37",20.02,1781.56,1731.15,7.8918,7.873,537.6,539.4,1619.7,93.9,17.6,43.6,2.8,0,0,13.685,2.39,1.52,553,"Low"
"153","10/6/2021","Juveniles","7.5","A",21.5,24.58,"9.52",19.92,1772.6,1720.79,7.6151,7.594,1050.8,1054.3,1638.5,47.7,34.6,22.1,1.4,0,0,17.762,1.23,0.78,1081.2,"Moderate"
"154","10/6/2021","Juveniles","7.5","B",21.5,24.49,"9.54",19.82,1766.91,1721,7.6234,7.601,1035.1,1038.5,1638.6,48.4,34.1,22.4,1.4,0,0,17.736,1.25,0.79,1065.1,"Moderate"
"155","10/6/2021","Juveniles","7.5","C",21.4,24.63,"9.52",19.86,1769.28,1714.86,7.6419,7.621,982.4,985.6,1632,50.5,32.4,23.5,1.5,0,0,17.532,1.3,0.82,1010.7,"Moderate"
"156","10/6/2021","Juveniles","8","A",21.4,24.53,"9.67",20.02,1762.1,1670.34,7.7961,7.776,665.2,667.4,1578.8,69.6,21.9,32.3,2.2,0,0,15.568,1.8,1.13,684.4,"Low"
"157","10/6/2021","Juveniles","8","B",21.4,24.57,"9.44",19.86,1773.99,1673.67,7.8034,7.781,658.5,660.7,1581.3,70.6,21.7,32.7,2.2,0,0,15.49,1.82,1.15,677.5,"Low"
"158","10/6/2021","Juveniles","8","C",21.4,24.48,"9.58",19.71,1767.76,1673.85,7.8101,7.786,652,654.2,1581.2,71.2,21.5,32.8,2.2,0,0,15.454,1.84,1.16,670.9,"Low"
"159","10/6/2021","Juveniles","8","D",21.4,24.59,"9.55",19.68,1769.05,1673.04,7.8112,7.787,650.1,652.3,1580.2,71.4,21.4,33.1,2.2,0,0,15.407,1.84,1.16,668.9,"Low"
"160","10/12/2021","Juveniles","7","A",21,25.99,"9.46",20.23,1867.3,1851.84,7.4565,7.447,1563.1,1568.4,1762.7,37.4,51.7,17.2,1,0,0,18.135,0.95,0.6,1607.3,"Severe"
"161","10/12/2021","Juveniles","7.5","A",20.9,26.56,"9.4",20.07,1867.67,1790.68,7.7274,7.716,806.1,808.8,1696.4,67.6,26.7,31.5,1.9,0,0,16.14,1.72,1.09,828.7,"Moderate"
"162","10/12/2021","Juveniles","7.5","B",20.9,26.53,"9.47",20.1,1873.09,1789.93,7.7138,7.703,831.4,834.2,1696.9,65.5,27.5,30.6,1.8,0,0,16.319,1.67,1.06,854.7,"Moderate"
"163","10/12/2021","Juveniles","7.5","C",20.9,26.55,"9.44",20.06,1871.73,1788.31,7.7232,7.711,813.5,816.2,1694.6,66.8,26.9,31.2,1.9,0,0,16.196,1.7,1.08,836.3,"Moderate"
"164","10/12/2021","Juveniles","7.5","D",21,26.41,"9.22",19.92,1872.03,1788.92,7.7183,7.703,831,833.8,1695.9,65.6,27.4,30.5,1.8,0,0,16.322,1.67,1.06,854.5,"Moderate"
"165","10/12/2021","Juveniles","8","A",21,26.53,"9.53",20.03,1867.25,1748.61,7.8637,7.85,573.3,575.2,1640.5,89.2,18.9,41.4,2.6,0,0,14.124,2.27,1.44,589.5,"Low"
"166","10/12/2021","Juveniles","8","B",21,26.56,"9.44",20.04,1853.38,1739.98,7.8799,7.866,548.5,550.3,1629.8,92.1,18.1,42.9,2.7,0,0,13.857,2.34,1.49,564,"Low"
"167","10/12/2021","Juveniles","8","C",21,26.41,"9.42",19.91,1867.58,1747.65,7.8556,7.84,587.2,589.2,1641.3,87,19.4,40.4,2.5,0,0,14.304,2.21,1.41,603.8,"Low"
"168","10/12/2021","Juveniles","8","D",21,26.54,"9.53",20.1,1867.7,1743.37,7.8782,7.865,550.8,552.7,1633.2,92,18.2,42.7,2.7,0,0,13.883,2.34,1.49,566.4,"Low"
"169","10/19/2021","Juveniles","7","A",19.3,25.96,"9.54",19.42,1858.5,1854.55,7.4915,7.493,1394.3,1399.1,1767.1,39,48.4,18.2,1,0,0,18.383,0.99,0.63,1430.2,"Severe"
"170","10/19/2021","Juveniles","7.5","A",19.6,26.23,"9.61",19.47,1855.56,1785.37,7.7165,7.715,802.4,805.2,1694.3,63.5,27.6,29.9,1.6,0,0,16.581,1.61,1.02,823.4,"Moderate"
"171","10/19/2021","Juveniles","7.5","B",19.7,26.24,"9.7",19.34,1852.31,1784.35,7.7281,7.723,786.6,789.3,1692.4,65,27,30.5,1.7,0,0,16.441,1.65,1.04,807.3,"Moderate"
"172","10/19/2021","Juveniles","7.5","C",19.7,26.24,"9.69",19.22,1858.9,1788.19,7.7178,7.711,810.9,813.7,1697,63.4,27.8,29.7,1.6,0,0,16.604,1.61,1.02,832.2,"Moderate"
"173","10/19/2021","Juveniles","7.5","D",19.7,26.21,"9.6",20.11,1855.39,1787.04,7.7125,7.718,797,799.7,1695.4,64.3,27.3,30.1,1.7,0,0,16.519,1.63,1.03,817.9,"Moderate"
"174","10/19/2021","Juveniles","8","A",19.8,26.19,"9.72",19.81,1862.15,1746.69,7.8536,7.854,565.4,567.4,1642,85.4,19.3,39.9,2.3,0,0,14.479,2.17,1.37,580.4,"Low"
"175","10/19/2021","Juveniles","8","B",19.8,26.24,"9.64",19.75,1854.04,1740.08,7.8689,7.868,543.9,545.8,1633.6,87.9,18.6,41.2,2.4,0,0,14.234,2.23,1.41,558.3,"Low"
"176","10/19/2021","Juveniles","8","C",19.8,26.22,"9.65",19.73,1854.43,1744.83,7.8629,7.862,553.8,555.6,1639,86.9,18.9,40.6,2.4,0,0,14.343,2.21,1.4,568.4,"Low"
"177","10/19/2021","Juveniles","8","D",19.8,26.23,"9.64",19.55,1847.6,1742.97,7.8654,7.862,553.4,555.3,1637.3,86.8,18.9,40.6,2.4,0,0,14.339,2.2,1.4,568,"Low"
"178","10/27/2021","Juveniles","7","A",19.5,25.45,"9.37",20.4,1817.28,1807.21,7.3971,7.408,1658.2,1663.9,1718.8,31,57.4,14.8,0.8,0,0,18.038,0.79,0.5,1701.4,"Severe"
"179","10/27/2021","Juveniles","7.5","A",19.6,25.33,"9.34",20.01,1814.64,1730.06,7.7398,7.746,728.5,731,1640.5,64.4,25.2,30.3,1.7,0,0,16.345,1.65,1.04,747.6,"Moderate"
"180","10/27/2021","Juveniles","7.5","B",19.6,25.32,"9.3",19.82,1815.45,1727.65,7.7478,7.751,718.5,721,1637.8,65.1,24.8,30.7,1.8,0,0,16.27,1.66,1.05,737.3,"Moderate"
"181","10/27/2021","Juveniles","7.5","C",19.5,25.45,"9.3",19.85,1817.69,1725.93,7.7451,7.75,718,720.4,1636.2,64.9,24.8,30.8,1.7,0,0,16.261,1.66,1.04,736.7,"Moderate"
"182","10/27/2021","Juveniles","7.5","D",19.6,25.45,"9.32",19.83,1819.74,1726.65,7.7438,7.747,723.9,726.3,1637,64.7,25,30.6,1.7,0,0,16.278,1.65,1.04,742.8,"Moderate"
"183","10/27/2021","Juveniles","8","A",19.5,25.31,"9.26",19.74,1817.59,1686.36,7.8808,7.884,510.7,512.4,1583.5,85.2,17.7,40.2,2.4,0,0,14.25,2.18,1.37,524,"Low"
"184","10/27/2021","Juveniles","8","B",19.5,25.38,"9.29",19.85,1806.81,1683.32,7.8825,7.888,505.4,507.1,1580,85.8,17.5,40.6,2.4,0,0,14.171,2.19,1.38,518.5,"Low"
"185","10/27/2021","Juveniles","8","C",19.6,25.45,"9.31",19.79,1814.93,1686.94,7.8908,7.894,499.2,500.9,1582.1,87.6,17.2,41.3,2.4,0,0,14.041,2.24,1.41,512.3,"Low"
"186","10/27/2021","Juveniles","8","D",19.5,25.45,"9.33",19.78,1814.35,1684.41,7.9014,7.906,484.2,485.8,1578.1,89.5,16.8,42.2,2.5,0,0,13.883,2.28,1.44,496.8,"Low"
"187","11/2/2021","Juveniles","7","A",19.6,26.55,"9.49",20.23,1894.44,1885.52,7.4526,7.46,1523.1,1528.3,1795.4,37.8,52.3,17.7,0.9,0,0,18.241,0.96,0.61,1563,"Severe"
"188","11/2/2021","Juveniles","7.5","A",19.7,26.94,"9.42",19.34,1898.91,1812.25,7.7694,7.764,720.9,723.3,1713.9,73.7,24.6,34.5,1.9,0,0,15.717,1.86,1.18,739.8,"Moderate"
"189","11/2/2021","Juveniles","7.5","B",19.7,26.93,"9.48",19.29,1897.35,1814.32,7.7708,7.765,720.4,722.9,1715.8,73.9,24.6,34.5,1.9,0,0,15.714,1.87,1.19,739.4,"Moderate"
"190","11/2/2021","Juveniles","7.5","C",19.7,26.93,"9.52",19.28,1888.73,1810.57,7.7745,7.769,713,715.4,1711.9,74.4,24.3,34.8,1.9,0,0,15.656,1.88,1.19,731.7,"Moderate"
"191","11/2/2021","Juveniles","7.5","D",19.8,26.93,"9.36",19.25,1896.56,1810.38,7.771,7.763,722.5,724.9,1712.1,73.7,24.6,34.5,1.9,0,0,15.706,1.86,1.18,741.6,"Moderate"
"192","11/2/2021","Juveniles","8","A",19.7,26.94,"9.47",19.55,1896.25,1770.76,7.9065,7.904,504.2,505.9,1655.2,98.3,17.2,45.8,2.6,0,0,13.573,2.49,1.58,517.5,"Low"
"193","11/2/2021","Juveniles","8","B",19.7,26.96,"9.5",19.56,1901.3,1766.74,7.9015,7.899,508.9,510.6,1652.3,97.1,17.4,45.4,2.6,0,0,13.631,2.45,1.56,522.3,"Low"
"194","11/2/2021","Juveniles","8","C",19.7,26.95,"9.57",19.56,1896.57,1770.6,7.9,7.898,511.9,513.7,1656.2,97,17.5,45.2,2.6,0,0,13.664,2.45,1.56,525.4,"Low"
"195","11/2/2021","Juveniles","8","D",19.7,26.96,"9.58",19.55,1893.05,1767.53,7.9023,7.9,508.3,510,1652.9,97.3,17.4,45.5,2.6,0,0,13.623,2.46,1.56,521.7,"Low"
"196","11/2/2021","Juveniles","Tank Farm","",16.2,27.14,"8.06",19.75,1906.91,1824.63,7.7412,7.792,665.7,668.1,1729.7,69.8,25.1,33.8,1.5,0,0,16.219,1.75,1.1,680.3,NA
"197","11/8/2021","Juveniles","7","A",17.3,26.35,"10.09",20.09,1884.13,1877.61,7.4613,7.497,1377.7,1382.6,1789.7,37.3,50.6,17.8,0.8,0,0,18.539,0.94,0.59,1409.6,"Severe"
"198","11/8/2021","Juveniles","7.5","A",17.8,26.26,"9.94",19.91,1884.2,1819.71,7.7152,7.745,753.8,756.4,1727.5,64.9,27.3,30.5,1.5,0,0,16.714,1.64,1.03,771.7,"Moderate"
"199","11/8/2021","Juveniles","7.5","B",17.8,26.33,"9.95",19.96,1883.04,1814.02,7.741,7.772,705,707.5,1719.6,68.9,25.5,32.4,1.6,0,0,16.315,1.74,1.1,721.8,"Moderate"
"200","11/8/2021","Juveniles","7.5","C",17.8,26.29,"9.91",20.17,1877.75,1814.38,7.7321,7.766,715.4,717.9,1720.6,67.9,25.9,31.9,1.6,0,0,16.412,1.72,1.08,732.4,"Moderate"
"201","11/8/2021","Juveniles","7.5","D",17.8,26.33,"9.92",20.08,1882.39,1812.47,7.7321,7.764,716.7,719.2,1718.9,67.7,25.9,31.9,1.6,0,0,16.413,1.71,1.08,733.7,"Moderate"
"202","11/8/2021","Juveniles","8","A",17.6,26.35,"10.14",20.13,1885.77,1775.84,7.8568,7.894,515.7,517.5,1669.1,88,18.8,41.4,2.1,0,0,14.468,2.22,1.4,527.8,"Low"
"203","11/8/2021","Juveniles","8","B",17.7,26.33,"10.17",20.05,1878.25,1778.68,7.85,7.885,528.7,530.6,1673,86.5,19.2,40.7,2,0,0,14.597,2.19,1.38,541.2,"Low"
"204","11/8/2021","Juveniles","8","C",17.7,26.38,"10.05",20.03,1877.82,1776.05,7.8476,7.882,531.1,533,1670.8,86,19.3,40.6,2,0,0,14.618,2.17,1.37,543.7,"Low"
"205","11/8/2021","Juveniles","8","D",17.8,26.34,"10.14",19.97,1877.42,1781.47,7.84,7.872,546.2,548.1,1677.1,84.6,19.8,39.8,2,0,0,14.767,2.14,1.35,559.2,"Low"
"206","11/8/2021","Juveniles","Tank Farm","",17.5,26.44,"8.78",18.81,1885.91,1801.66,7.8096,7.873,541,543,1704,76.1,21.6,36.9,1.5,0,0,15.671,1.91,1.2,551.9,NA
"207","11/10/2021","Juveniles","7","A",18.5,26.64,"9.75",19.99,1906.3,1895.36,7.4705,7.489,1422.1,1427,1805.9,39.1,50.3,18.4,0.9,0,0,18.393,0.99,0.62,1457.2,"Severe"
"208","11/10/2021","Juveniles","7.5","A",18.7,26.63,"9.54",19.98,1899.75,1822.31,7.7497,7.768,716.5,718.9,1725.6,71.5,25.2,33.4,1.7,0,0,16.049,1.81,1.14,734.3,"Moderate"
"209","11/10/2021","Juveniles","7.5","B",18.6,26.6,"9.64",19.8,1900.42,1820.63,7.7524,7.77,712.9,715.4,1724.1,71.4,25.2,33.3,1.7,0,0,16.06,1.8,1.14,730.6,"Moderate"
"210","11/10/2021","Juveniles","7.5","C",18.6,26.64,"9.63",19.85,1906.42,1822.33,7.7496,7.767,716.9,719.4,1725.9,71.2,25.3,33.3,1.7,0,0,16.08,1.8,1.14,734.7,"Moderate"
"211","11/10/2021","Juveniles","7.5","D",18.6,26.62,"9.86",19.99,1904.07,1822.46,7.7497,7.77,713.5,716,1725.8,71.5,25.2,33.4,1.7,0,0,16.057,1.81,1.14,731.2,"Moderate"
"212","11/10/2021","Juveniles","8","A",18.5,26.65,"9.96",19.94,1907.37,1776.02,7.8939,7.915,491.1,492.8,1662.6,96,17.4,44.8,2.4,0,0,13.817,2.43,1.53,503.2,"Low"
"213","11/10/2021","Juveniles","8","B",18.6,26.6,"9.95",20.17,1905.92,1782.06,7.8875,7.911,498.6,500.3,1668.9,95.6,17.6,44.4,2.4,0,0,13.885,2.42,1.53,510.9,"Low"
"214","11/10/2021","Juveniles","8","C",18.6,26.54,"9.91",19.98,1909.11,1778.43,7.8827,7.903,507,508.8,1666.9,93.7,17.9,43.6,2.3,0,0,14.011,2.37,1.5,519.6,"Low"
"215","11/10/2021","Juveniles","8","D",18.5,26.64,"9.92",20.04,1918.34,1778.66,7.8886,7.911,496.4,498.1,1665.8,95.3,17.6,44.5,2.4,0,0,13.883,2.41,1.52,508.7,"Low"
"216","11/16/2021","Juveniles","7.5","A",17.1,26.11,"9.52",20.03,1890.61,1825.73,7.721,7.763,723.7,726.2,1733.2,65.8,26.7,30.8,1.5,0,0,16.724,1.66,1.04,740.3,"Moderate"
"217","11/16/2021","Juveniles","7.5","B",17.1,26.09,"9.55",20.08,1891.38,1830.3,7.7195,7.762,727,729.6,1737.7,65.8,26.9,30.8,1.4,0,0,16.751,1.66,1.05,743.7,"Moderate"
"218","11/16/2021","Juveniles","7.5","C",17.1,26.11,"9.44",19.94,1887.88,1830.7,7.7162,7.756,736.2,738.8,1738.5,65,27.2,30.5,1.4,0,0,16.817,1.64,1.03,753.1,"Moderate"
"219","11/16/2021","Juveniles","7.5","D",17.1,26.07,"9.49",19.95,1891.93,1828.65,7.722,7.762,725.3,727.9,1736.1,65.8,26.8,30.8,1.5,0,0,16.745,1.66,1.05,741.9,"Moderate"
"220","11/16/2021","Juveniles","8","A",17.1,26.16,"10.24",20.03,1894.21,1796.23,7.8301,7.873,548,549.9,1693,83,20.2,38.8,1.9,0,0,15.028,2.1,1.32,560.5,"Low"
"221","11/16/2021","Juveniles","8","B",17.1,26.14,"10.33",19.89,1895.53,1794.13,7.8493,7.89,525.2,527.1,1688.6,86.1,19.4,40.2,2,0,0,14.764,2.18,1.37,537.3,"Low"
"222","11/16/2021","Juveniles","8","C",17.1,26.11,"10.3",19.92,1889.55,1796.64,7.8388,7.88,539,540.9,1692.5,84.2,19.9,39.3,1.9,0,0,14.935,2.13,1.34,551.4,"Low"
"223","11/16/2021","Juveniles","8","D",17,26.2,"10.29",19.9,1893.07,1796.64,7.8348,7.877,542,543.9,1693,83.6,20.1,39.1,1.9,0,0,14.977,2.11,1.33,554.4,"Low"
"224","11/22/2021","Juveniles","7","A",16.8,26.05,"10.21",19.95,1884.69,1873.17,7.4918,7.53,1265.5,1269.9,1786.6,39.4,47.2,18.7,0.8,0,0,18.677,1,0.62,1294,"Severe"
"225","11/22/2021","Juveniles","7.5","A",16.8,26.11,"9.5",19.66,1889.02,1809.53,7.7524,7.79,665.9,668.3,1715.6,69.1,24.8,32.6,1.5,0,0,16.342,1.75,1.1,680.9,"Moderate"
"226","11/22/2021","Juveniles","7.5","B",16.8,26.13,"9.51",19.57,1881.24,1810.96,7.7533,7.79,666.9,669.3,1717,69.1,24.9,32.6,1.5,0,0,16.344,1.75,1.1,682,"Moderate"
"227","11/22/2021","Juveniles","7.5","C",16.8,26.11,"9.67",19.68,1879.38,1812.05,7.754,7.8,663.8,666.2,1717.8,69.5,24.8,32.8,1.5,0,0,16.32,1.76,1.1,678.8,"Moderate"
"228","11/22/2021","Juveniles","7.5","D",16.8,26.11,"9.59",19.65,1887.64,1813.1,7.7553,7.8,662.8,665.2,1718.7,69.7,24.7,32.8,1.5,0,0,16.309,1.76,1.11,677.8,"Moderate"
"229","11/22/2021","Juveniles","8","A",16.9,26.03,"10.17",19.84,1875.54,1792.55,7.8186,7.86,562,564,1691.8,79.8,20.9,37.5,1.8,0,0,15.293,2.02,1.27,574.8,"Low"
"230","11/22/2021","Juveniles","8","B",16.8,26.14,"10.18",19.67,1884.24,1791.61,7.8206,7.86,559.6,561.5,1690.8,79.9,20.9,37.7,1.8,0,0,15.267,2.02,1.27,572.2,"Low"
"231","11/22/2021","Juveniles","8","C",16.8,26.14,"10.15",19.57,1880.27,1795.08,7.8131,7.85,572.8,574.9,1695.2,78.5,21.4,37,1.7,0,0,15.412,1.98,1.25,585.8,"Low"
"232","11/22/2021","Juveniles","8","D",16.8,26.15,"10.11",19.57,1874.78,1796.65,7.8123,7.85,574.4,576.4,1696.8,78.4,21.4,36.9,1.7,0,0,15.425,1.98,1.24,587.3,"Low"
"233","12/3/2021","Juveniles","7.5","A",14.8,25.68,"10.3",19.79,1902.33,1823.3,7.7494,7.82,623.4,625.7,1730.6,68,24.8,32.1,1.3,0,0,16.661,1.72,1.07,636.1,"Moderate"
"234","12/3/2021","Juveniles","7.5","B",14.6,25.86,"10.04",19.72,1901.11,1823.32,7.7444,7.82,626.4,628.7,1731,67.3,25,32.1,1.3,0,0,16.701,1.7,1.06,639,"Moderate"
"235","12/3/2021","Juveniles","7.5","C",14.5,25.78,"10.14",19.62,1904.86,1822.3,7.7489,7.82,619.4,621.6,1729.9,67.6,24.8,32.2,1.3,0,0,16.687,1.7,1.06,631.8,"Moderate"
"236","12/3/2021","Juveniles","7.5","D",14.6,25.86,"10.14",19.72,1897.99,1822.62,7.7501,7.82,617.7,619.9,1729.8,68.2,24.7,32.5,1.3,0,0,16.615,1.72,1.07,630.1,"Moderate"
"237","12/3/2021","Juveniles","8","A",14.5,25.84,"10.82",19.71,1898.56,1795.99,7.8417,7.92,485.9,487.7,1693.8,82.7,19.5,39.3,1.6,0,0,15.144,2.08,1.3,495.7,"Low"
"238","12/3/2021","Juveniles","8","B",14.5,25.84,"10.9",19.49,1905.62,1797.46,7.8448,7.92,486.5,488.2,1695.3,82.7,19.5,39.3,1.6,0,0,15.149,2.08,1.3,496.2,"Low"
"239","12/3/2021","Juveniles","8","C",14.6,25.76,"10.87",19.47,1913.1,1797.19,7.8532,7.93,479.2,481,1694,84.1,19.1,39.7,1.7,0,0,15.041,2.12,1.32,488.9,"Low"
"240","12/3/2021","Juveniles","8","D",14.5,25.78,"10.88",19.68,1906.05,1787.83,7.8612,7.94,462.1,463.8,1683.5,85.8,18.5,40.7,1.7,0,0,14.843,2.16,1.35,471.4,"Low"
"241","12/6/2021","Juveniles","7","A",15.4,26.46,"10.33",20.11,1909.09,1874.59,7.5715,7.65,965.1,968.6,1789.6,46.4,38.6,22,0.9,0,0,18.77,1.17,0.73,984.6,"Severe"
"242","12/6/2021","Juveniles","7.5","A",14.5,26.34,"10.21",19.94,1912.4,1832.99,7.7067,7.78,685.2,687.7,1743.3,62.3,27.4,29.6,1.2,0,0,17.254,1.57,0.98,699,"Moderate"
"243","12/6/2021","Juveniles","7.5","B",14.6,26.4,"10.11",19.9,1902.59,1833.92,7.7088,7.78,683.2,685.7,1744.1,62.5,27.3,29.7,1.2,0,0,17.245,1.58,0.98,696.9,"Moderate"
"244","12/6/2021","Juveniles","7.5","C",14.5,26.29,"10.08",19.91,1902.5,1832.72,7.7207,7.79,668,670.4,1741.8,64.4,26.5,30.6,1.2,0,0,17.027,1.62,1.01,681.6,"Moderate"
"245","12/6/2021","Juveniles","7.5","D",14.6,26.34,"10.7",19.87,1896.53,1834.24,7.7091,7.78,683.3,685.8,1744.4,62.5,27.3,29.7,1.2,0,0,17.238,1.58,0.98,697.1,"Moderate"
"246","12/6/2021","Juveniles","8","A",14.7,26.27,"10.75",20.15,1898.58,1798.12,7.8196,7.9,512.6,514.5,1698.2,79.6,20.4,37.5,1.6,0,0,15.453,2.01,1.25,523,"Low"
"247","12/6/2021","Juveniles","8","B",14.7,26.15,"10.77",20.09,1846.86,1795.56,7.8102,7.89,524.9,526.8,1697.2,77.6,20.8,36.7,1.5,0,0,15.618,1.96,1.22,535.6,"Low"
"248","12/6/2021","Juveniles","8","C",14.7,26.15,"10.76",20.15,1893.51,1796.34,7.8229,7.9,507.6,509.5,1695.9,80.3,20.1,38,1.6,0,0,15.366,2.02,1.26,517.9,"Low"
"249","12/6/2021","Juveniles","8","D",14.7,26.16,"10.5",20.23,1846.66,1803.19,7.8268,7.91,503.1,504.9,1701.6,81.6,20,38.5,1.6,0,0,15.283,2.06,1.29,513.3,"Low"
"250","12/9/2021","Juveniles","7","A",13.4,26.63,"10.72",20.11,1933.05,1909.86,7.6002,7.69,868.3,871.5,1822.3,51.8,35.8,24.9,0.9,0,0,18.43,1.3,0.81,884.7,"Severe"
